tweets,date,city,user_location,id,link
"En el #podCRAst de hoy, nuestra analista @GalindoKatherin discute la erosión de legitimidad de la policía y el ESMAD durante las manifestaciones que ha suscitado nuevamente propuestas de una reforma a la policía. 👮‍♀️👮‍♂️📜 https://t.co/vAdZtlJUGy",2021-05-19 12:00:00,Cali,"Bogotá, D.C., Colombia",1394986192593059842,https://twitter.com/i/web/stuatus/1394986192593059842
"18 de mayo de 2021 | Portal de las Américas (Bogotá) | En la mañana convocaron una movilización pacífica en este punto de la ciudad junto con jóvenes de la primera línea; luego de varios choques con la Policía y el Esmad, los manifestantes de primera línea fueron encerrados 👇👇 https://t.co/ECM0bYBWro",2021-05-19 11:54:08,Cali,Colombia,1394984715204059139,https://twitter.com/i/web/stuatus/1394984715204059139
"@JorgeIvanOspina Que porquería de alcalde !!  En serio No Faltes !!!!??? Que falta de amor por su ciudad ... USTED NO ESTÁ ENTREGANDO AL HAMPA A LA MISERIA !!! Guerrillero, Inepto !!! #OspinaRenuncie Deje trabajar a nuestros Ejercito, Policía y al Esmad... necesitamos protección!!!!!",2021-05-19 11:52:34,Cali,Cali,1394984321916805120,https://twitter.com/i/web/stuatus/1394984321916805120
"@Diego_Molano Pues muy raro, porque uno  ve marchas y plantones pacíficos y pumm, llega el esmad y la policía a atacar y acabar con todo, pedazo de hijueputa!",2021-05-19 11:45:51,Cali,"Cali, Valle del Cauca",1394982631541035008,https://twitter.com/i/web/stuatus/1394982631541035008
"Comunidad denuncia que en inmediaciones al Portal Américas hubo fuerte represión de la Policía y el ESMAD con tanqueta, en donde manifestantes y residentes salieron heridos. Fuerza Pública atacó hasta a la misión médica.
#ParoNacional18M #SOSPortalAmericas 
Reporta:@cancinodiegoa https://t.co/6pxpoE8Yqs",2021-05-19 11:28:52,Cali,Colombia,1394978356362453001,https://twitter.com/i/web/stuatus/1394978356362453001
@_jecahe @TembloresOng @Hekatombe_ @DefenderLiberta  que impotencia... que infamia vive nuestra gente hoy con este gobiernos y con esos deserebrados de la policía y el esmad...,2021-05-19 11:28:47,Cali,"Bogotá, D.C., Colombia",1394978336833736707,https://twitter.com/i/web/stuatus/1394978336833736707
"¡Que alguien le explique a @ClaudiaLopez que TODO lo que sucede en Bogotá es SU responsabilidad!
Es ELLA, quien debe responder por las acciones y abusos de la policía y el ESMAD en lugares como el Portal de las Américas, en vez de lavarse las manos en supuestas pescas de votos.",2021-05-19 11:24:02,Cali,"Bogotá, D.C., Colombia",1394977141411008515,https://twitter.com/i/web/stuatus/1394977141411008515
"@MateoCordobaC @Ariasvilla @ClaudiaLopez El ESMAD no es un organismo distrital, depende de la policía y está adscrito al Ministerio de Defensa. Dejen de encubrir al señor Molano.",2021-05-19 11:13:02,Cali,Bogotá D.C.,1394974374042775552,https://twitter.com/i/web/stuatus/1394974374042775552
"@ClaudiaLopez Sra Claudia no olvidare al viejito q le mando a la policia para q lo ahorcara y no lo dejara trabajar, al sr vendedor Alex, que no lo dejo trabajar y le mando a quitar sus cositas, menos tantos muertos por parte de policias y su Esmad, que mal gobernante es💔",2021-05-19 10:54:04,Cali,Colombia,1394969600283009027,https://twitter.com/i/web/stuatus/1394969600283009027
"@NoticiasRCN Noticorrupto son felices publicando noticias de otros países pero no hablan de las muertes, narcoestado  a y las violaciones del país propio que hizo la propia policía y esmad y que por eso una joven se suicido .",2021-05-19 10:50:44,Cali,Colombia,1394968760558268421,https://twitter.com/i/web/stuatus/1394968760558268421
"#MamadosDe la policía criminal del ESMAD asesina, desaparece, masacra, tortura, viola, son las BACRIM de Uribe y su asqueroso títere #ParoNacional19M https://t.co/PETVdP7UOB",2021-05-19 10:50:15,Cali,"Bogotá, D.C., Colombia",1394968637124059136,https://twitter.com/i/web/stuatus/1394968637124059136
"Mientras millones de compatriotas viven en la miseria, el gobierno invierte en fortalecer el ESMAD: 

Cámaras para el Esmad, miles de municiones, lanzadores de gases y biblias, las compras que prepara la Policía Nacional en medio del paro. https://t.co/4eiKFelq0n",2021-05-19 09:52:43,Cali,Colombia,1394954161783988230,https://twitter.com/i/web/stuatus/1394954161783988230
"@oscar_concha No hay policía en la calle porque el alcalde los tiene maniatados y no pueden llevar las armas, el Esmad no puede salir...",2021-05-19 09:48:47,Cali,Colombia,1394953172427419654,https://twitter.com/i/web/stuatus/1394953172427419654
Mire @ClaudiaLopez lo que hace el ESMAD y su policía letal!! https://t.co/h0LccNymeV,2021-05-19 09:11:28,Cali,Colombia,1394943780072079360,https://twitter.com/i/web/stuatus/1394943780072079360
"Pero la pérdida de vidas, los heridos la represión y la viola ion de los DD.HH si la puede ud parar! Proponga desmontar esa fuerza letal que es el ESMAD y pida reformar la policía! https://t.co/jJ1dhk4QDI",2021-05-19 09:05:28,Cali,Colombia,1394942269078347777,https://twitter.com/i/web/stuatus/1394942269078347777
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando https://t.co/fnrOTRjNLc",2021-05-19 08:56:14,Cali,"Bogotá, D.C., Colombia",1394939944024649730,https://twitter.com/i/web/stuatus/1394939944024649730
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando https://t.co/9gnkokygkS",2021-05-19 08:55:09,Cali,"Bogotá, D.C., Colombia",1394939672699224067,https://twitter.com/i/web/stuatus/1394939672699224067
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando https://t.co/0KATp2uNCp",2021-05-19 08:53:49,Cali,"Bogotá, D.C., Colombia",1394939336697733121,https://twitter.com/i/web/stuatus/1394939336697733121
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando https://t.co/ZvNNlgTleN",2021-05-19 08:52:33,Cali,"Bogotá, D.C., Colombia",1394939019914620932,https://twitter.com/i/web/stuatus/1394939019914620932
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando https://t.co/Ma98WFzevE",2021-05-19 08:52:09,Cali,"Bogotá, D.C., Colombia",1394938917640626176,https://twitter.com/i/web/stuatus/1394938917640626176
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando https://t.co/zXvNIpOtth",2021-05-19 08:51:45,Cali,"Bogotá, D.C., Colombia",1394938817099010048,https://twitter.com/i/web/stuatus/1394938817099010048
"El pueblo Colombiano ha cerrado los corredores del narcotráfico y lo están masacrado: la fuerza pública: Policía_ESMAD  y la peor mafia del mundo: Paramilitare _ narcotraficantes insertados en el poder. #ATENCION ,@CIDH, @ONU_es  #SOSColombiaNosEstanMatando #ColombiaAlertaRoja. https://t.co/ehqw75HPq6",2021-05-19 08:50:41,Cali,"Bogotá, D.C., Colombia",1394938550932709384,https://twitter.com/i/web/stuatus/1394938550932709384
@infopresidencia TODOS USTEDES SON UNOS ASESINOS IGUALES A URIBE Y A DUQUE. NO HAY PEOR CIEGO QUE UN CÓMPLICE. OJALÁ QUE A SUS HIJOS Y SUS FAMILIARES LES TOQUE PADECER LOS GOLPES BRUTALES DE LA POLICIA Y EL ESMAD,2021-05-19 08:16:38,Cali,Colombia,1394929979876589569,https://twitter.com/i/web/stuatus/1394929979876589569
@NoticiasCaracol SE LOS PUEDEN COBRAR A LA POLICIA Y AL ESMAD QUE SON LOS VÁNDALOS INFILTRADOS,2021-05-19 07:58:12,Cali,Colombia,1394925342490566656,https://twitter.com/i/web/stuatus/1394925342490566656
"@infopresidencia DIOS QUIERA QUE LES CAIGAN RAYOS Y MATEN A TODOS LOS MERCENARIOS DE LA POLICIA Y EL ESMAD.
Y DE PASO A TODOOOOOSSSSS LOS CÓMPLICES DEL GOBIERNO.
LLÁMESE CÓMPLICE TODO, TODO EL QUE TRABAJE CON DUQUE Y SE QUEDE CALLADO ANTE ESTA MASACRE",2021-05-19 07:23:09,Cali,Colombia,1394916518828326912,https://twitter.com/i/web/stuatus/1394916518828326912
@MamaPerruna_ Ahora dicen que fue la policia o el esmad,2021-05-19 06:46:14,Cali,"Bogotá, D.C., Colombia",1394907231334899713,https://twitter.com/i/web/stuatus/1394907231334899713
"Fuerte presencia de la Policía y el ESMAD en Caldas, Antioquia. Persecución contra los manifestantes #ParoNacional18M #SOSCaldasAntioquia 
Reporta:@Carlos_Mp03 https://t.co/zxVkxzPush",2021-05-19 06:27:52,Cali,Colombia,1394902608838631430,https://twitter.com/i/web/stuatus/1394902608838631430
"Comunidad denuncia que en Caldas, Antioquia, sobre las 9:25pm del 18 de mayo, hubo una fuerte represión del ESMAD y la Policía y, con tanqueta contra los manifestantes. 
#SOSColombiaDDHH #ParoNacional18M #SOSCaldasAntioquia 
Reporta:@Moi1227cs https://t.co/1gPK13u3m7",2021-05-19 06:24:24,Cali,Colombia,1394901737492844549,https://twitter.com/i/web/stuatus/1394901737492844549
"🔴Estos miserables del ESMAD golpean a las personas sin importantes que hay una bebé!
@intiasprilla @GustavoBolivar 
@AlexLopezMaya @CIDH @ONUHumanRights 
Su policía @IvanDuque es una banda delincuencial!
#DuqueAcepteLaCIDH 
#DuqueAcepteLaCIDH https://t.co/PMRtYaT403",2021-05-19 06:05:41,Cali,Colombia,1394897025104236546,https://twitter.com/i/web/stuatus/1394897025104236546
"Si algún día tengo un hijo o hija le apoyaré en todo lo que quiera ser, menos que haga parte de la policía o del ESMAD no voy a dejar que lo deshumanicen y lo vuelvan un bastado con ansias de matar.",2021-05-19 05:58:13,Cali,Colombia,1394895148090335233,https://twitter.com/i/web/stuatus/1394895148090335233
"Reportan que 4 personas fueron afectadas gravemente en sus ojos tras represión violenta del ESMAD, en Portal Américas. Hay varias personas heridas. La Policía descontrolada con excesos en barrios aledaños al Portal
#ParoNacional318M #SOSPortalAmericas 
Denuncia:@Justiciaypazcol https://t.co/VbjeUU0Q3l",2021-05-19 05:51:07,Cali,Colombia,1394893358317899779,https://twitter.com/i/web/stuatus/1394893358317899779
Yo me siento indignado como un hpta con disfraz de autoridad (la policía y el esmad) gana más que un Maestro. #ParoNacional19M,2021-05-19 05:42:11,Cali,"Cali, Colombia",1394891110795948035,https://twitter.com/i/web/stuatus/1394891110795948035
"Fuerte represión del ESMAD y la Policía con tanqueta, contra los manifestantes en Caldas, Antioquia.
#ParoNacional18M #SOSCaldasAntioquia 
Reporta:@LAURACATA1 https://t.co/N6l9StMbex",2021-05-19 05:40:10,Cali,Colombia,1394890603440349185,https://twitter.com/i/web/stuatus/1394890603440349185
"En Bosa, Chicalá la comunidad rechaza la presencia del ESMAD y  de la Policía.
#ParoNacional18M 
Reporta:@LAURACATA1 https://t.co/qqXvag1VcJ",2021-05-19 05:37:50,Cali,Colombia,1394890015839227905,https://twitter.com/i/web/stuatus/1394890015839227905
"@METROCALI @AlcaldiaDeCali @JorgeIvanOspina @OscarOrtizCali @SeguridadCali @MovilidadCali @PoliciaCali si el alcalde confía en que las marchas van a ser pacíficas y por eso ordenó que no asista el ESMAD, por que suspenden el servicio del MIO? saben que va a haber vandalismo y protegen los buses? saben que va a haber vandalismo y nos dejan a merced de los criminales sin policía?",2021-05-19 05:29:27,Cali,Cali - Colombia,1394887908293627913,https://twitter.com/i/web/stuatus/1394887908293627913
"Fuerte represión de la Policía y el ESMAD contra los manifestantes, en Caldas, Antioquia. #ParoNacional18M #SOSCaldasAntioquia 
Reporta:@LAURACATA1 https://t.co/vSkhXo5kH9",2021-05-19 05:27:16,Cali,Colombia,1394887355752923136,https://twitter.com/i/web/stuatus/1394887355752923136
"@alejarojas_g @DiarioDeCundinamarca  reporta a las 10:57 pm del 18 de Mayo 
mujer capturada por el Esmad en el municipio de Soacha sobre la Calle 22, es detenida junto con 5 hombres y subida a un camión de policía con  placas OUC414 para llevarlos a la estación de Quintanares. https://t.co/VInxZQmWTm",2021-05-19 05:26:49,Cali,Colombia,1394887244561981441,https://twitter.com/i/web/stuatus/1394887244561981441
"@DiarioDeCundinamarca  reporta a las 10:57 pm del 18 de Mayo mujer capturada por el Esmad en el municipio de Soacha sobre la Calle 22, es detenida junto con 5 hombres y es subida a un camión de la policía de placas OUC414 para llevarlos a la estación de Quintanares. https://t.co/8gFeqvugsK",2021-05-19 05:23:09,Cali,Colombia,1394886321458581509,https://twitter.com/i/web/stuatus/1394886321458581509
"@JMVivancoHRW, @OEA_oficial, @ONUHumanRights, @petrogustavo, @GustavoBolivar, @NoticiasUno, en Colombia el esmad y la policía siguen asesinando jóvenes.Duque,la cúpula militar y su min defensa, están creando en Colombia un océano de sangre con jóvenes estudiantes, que si piensan! https://t.co/zydRuv2pVr",2021-05-19 05:15:11,Cali,Colombia,1394884315553619968,https://twitter.com/i/web/stuatus/1394884315553619968
"@intiasprilla Se rumora que van a sacar presos de las cárceles para reforzar al ESMAD (Policía)y romper los bloqueos, además de utilizarlos para actos vandálicos... de este narco paramilitar estado uribista, hay que esperar lo mas sucio, lo peor !",2021-05-19 05:13:10,Cali,Colombia,1394883807568965632,https://twitter.com/i/web/stuatus/1394883807568965632
"En Caldas, Antioquia, otra horrible noche por cuenta de la represión de la Policía y el ESMAD. #ParoNacional18M #SOSCaldasAntioquia Reporta:@Carlos_Mp03 https://t.co/6OXBd2nI1f",2021-05-19 05:09:04,Cali,Colombia,1394882779469471748,https://twitter.com/i/web/stuatus/1394882779469471748
"@JMVivancoHRW @fdbedout Se rumora que van a sacar presos de las cárceles para reforzar al ESMAD (Policía)y romper los bloqueos, además de utilizarlos para actos vandálicos... de este narco paramilitar estado uribista, hay que esperar lo mas sucio, lo peor !",2021-05-19 05:03:49,Cali,Colombia,1394881455466156033,https://twitter.com/i/web/stuatus/1394881455466156033
"@IvanCepedaCast Se rumora que van a sacar presos de las cárceles para reforzar al ESMAD (Policía)y romper los bloqueos, además de utilizarlos para actos vandálicos... de este narco paramilitar estado uribista, hay que esperar lo mas sucio, lo peor !",2021-05-19 05:02:41,Cali,Colombia,1394881171574644736,https://twitter.com/i/web/stuatus/1394881171574644736
"@petrogustavo Se rumora que van a sacar presos de las cárceles para reforzar al ESMAD (Policía)y romper los bloqueos, además de utilizarlos para actos vandálicos... de este narco paramilitar estado uribista, hay que esperar lo mas sucio, lo peor !",2021-05-19 05:01:57,Cali,Colombia,1394880985175576583,https://twitter.com/i/web/stuatus/1394880985175576583
"@HELIODOPTERO Se rumora que van a sacar presos de las cárceles para reforzar al ESMAD (Policía) y romper los bloqueos, además de utilizarlos para actos vandálicos... de este narco paramilitar estado uribista, hay que esperar lo mas sucio, lo peor !",2021-05-19 05:01:22,Cali,Colombia,1394880840438620161,https://twitter.com/i/web/stuatus/1394880840438620161
"@GustavoBolivar Se rumora que van a sacar presos de las cárceles para reforzar al ESMAD (Policía)y romper los bloqueos, además de utilizarlos para actos vandálicos... de este narco paramilitar estado uribista, hay que esperar lo mas sucio, lo peor !",2021-05-19 05:00:39,Cali,Colombia,1394880657474703364,https://twitter.com/i/web/stuatus/1394880657474703364
"@SterlingPablo @Davidpardoa9 @lpez_nova @FranciscoArzt No, nadie lo haría con ""sentido común"", pero mi pregunta no fue esa, eso es parte del contexto que usted y yo desconocemos. Seré más directo ¿Usted confía en La Policía y el Esmad su vida o la de su hijo?",2021-05-19 04:39:13,Cali,Colombia,1394875264832839683,https://twitter.com/i/web/stuatus/1394875264832839683
Apenas llegaron los organismos de misión medica policia y esmad se retiran!!,2021-05-19 04:36:01,Cali,colombia,1394874462290522114,https://twitter.com/i/web/stuatus/1394874462290522114
"@jó Tutela del Tribunal Administratico d Quindio del 14M/21 los metio en cintura a la Policia Nacional, ESMAD.. les Ordeno el acatamiento d Constitución y la sentencia STC- 8741/20 la prohibición d vulnerar los Derechos d la protesta pacífica Alcaldes Gbernadores lo vigilarán!! https://t.co/p0qZOvvitW",2021-05-19 04:35:43,Cali,"Bogotá, D.C., Colombia",1394874384788201473,https://twitter.com/i/web/stuatus/1394874384788201473
Mucha gente en Medellín no sale a marchar porque las marchas se volvieron un parchadero y no le dan la oportunidad a asistir a estos espacios... Mientras estos espacios no sean igual de masivos como el #28A la policía y ESMAD no van a seguir dejando marchar.,2021-05-19 04:35:19,Cali,Colombia,1394874284162617348,https://twitter.com/i/web/stuatus/1394874284162617348
"@ClaudiaLopez señora, haga algo con el sector del Portal Américas, retire esos hijueputas asesinos de la policía y el ESMAD, pero urgente, usted tendrá en su conciencia muchos muertos sino interviene",2021-05-19 04:31:36,Cali,"Bogotá, D.C., Colombia",1394873348048498693,https://twitter.com/i/web/stuatus/1394873348048498693
"Ojalá la solución fuera cambiar presidente, congresistas o ministros, la policía o el ESMAD. Tal vez la solución esté en la forma de pensar y actuar del colombiano, de querer siempre tener la razón y ser el más avión",2021-05-19 04:20:00,Cali,"Bogotá, D.C., Colombia",1394870430889095168,https://twitter.com/i/web/stuatus/1394870430889095168
"Según información filtrada del mismo gobierno #DuqueAsesino más de 1000 agentes de policía y esmad han renunciado en las últimas 2 semanas de marchas por no estar de acuerdo con las instrucciones de los mandos.
#ParoNacionalIndefinido",2021-05-19 04:18:46,Cali,"Villavicencio, Colombia",1394870119004844033,https://twitter.com/i/web/stuatus/1394870119004844033
"¿Grupo de Jóvenes? PUFF, será grupo se DELINCUENTES/ BANDIDOS/ TERRORISTAS los que se oponen a la LEY y a las AUTORIDADES.

Un ciudadano de Bien JAMÁS enfrentará un policía del ESMAD. https://t.co/anyTUuixnb",2021-05-19 04:17:52,Cali,"Bogotá, D.C., Colombia",1394869890595577856,https://twitter.com/i/web/stuatus/1394869890595577856
"@Hekatombe_ No es posible que el Esmad y la policía sigan pensando que hacen bien

https://t.co/g87inl8tyK",2021-05-19 04:15:27,Cali,Colombia,1394869285982507008,https://twitter.com/i/web/stuatus/1394869285982507008
"El Esmad y la Policía sigue matando gente y esta babosa @ClaudiaLopez disque peleando con Petro? No seamos tan maricas.
Que clase de alcalde tenemos?",2021-05-19 04:15:11,Cali,"Bogotá, D.C., Colombia",1394869217464307712,https://twitter.com/i/web/stuatus/1394869217464307712
"Más que doctrinas, creo que policía y ESMAD lo que reciben es cocaína y basuco, solo así se explica la barbarie con que tratan a la gente, sin importar edad, género, nada. Cocaina y basuco de alguna finca de algún embajador de este gobierno.",2021-05-19 04:14:41,Cali,Colombia,1394869092423720960,https://twitter.com/i/web/stuatus/1394869092423720960
"Grupo de jóvenes impulsa reforma a la Policía Nacional y propone desmonte del Esmad 

https://t.co/16Wu5hN0eC",2021-05-19 04:11:29,Cali,Colombia,1394868284873486340,https://twitter.com/i/web/stuatus/1394868284873486340
"@PoliciaColombia @CIDH @ONU_derechos #DuqueAcepteLaCIDH  esto no es autoridad this Is dictadura Mujeres violadas, más de 400 jóvenes desaparecidos, 40 muertos a manos del Esmad y policía. Policía vestidos de vándalos quemando CAI #Soscolombia #NosEstanMatandocolombia",2021-05-19 04:11:15,Cali,"Bogotá, D.C., Colombia",1394868225603739651,https://twitter.com/i/web/stuatus/1394868225603739651
"@ClaudiaLopez Acaso la que manda en Bogota no es usted?, y que pasa con la policía y el esmad golpeando y matando jóvenes, por que no hace algo usted, deje de hacerse la inocente.",2021-05-19 04:09:55,Cali,"Cali, Colombia",1394867893742063616,https://twitter.com/i/web/stuatus/1394867893742063616
"¿@ClaudiaLopez que tiene que responder frente a esto? ¿Usted no fue la que dijo que iba a ordenar la policía? ¡¡Póngale bozal a sus asesinos del ESMAD!!

#SOSColombiaDDHH https://t.co/MYfKLeQ4Gv",2021-05-19 04:01:18,Cali,"Bogotá D.C., Colombia",1394865722669555713,https://twitter.com/i/web/stuatus/1394865722669555713
"“@ClaudiaLopez tiene completamente aterrorizado este sector del sur, ha convertido en campo de guerra y Portal de las Américas en cuartel del ESMAD y la policía donde han torturado y retenido personas de manera ilegal” así describen la situación que viven vecinos Portal Américas https://t.co/3xNeLAjoo5",2021-05-19 04:00:10,Cali,"Bogotá, D.C., Colombia",1394865436689412097,https://twitter.com/i/web/stuatus/1394865436689412097
"@HRI_ONG Ayuda nos están quitando la redes sociales, los en vivo de Facebook se bloquean, en YouTube no se puede ingresar solo entra a los favoritos no deja ver los en vivo que se ha subido en estos momentos de los hostigamientos de la policía y el esmad.  Desde bogota 18 Mayo 10:57 pm",2021-05-19 03:58:11,Cali,"Bogotá, D.C., Colombia",1394864939832123395,https://twitter.com/i/web/stuatus/1394864939832123395
"@JenniferPedraz Por qué si Colombia es un estado Laico, el estado gasta parte de mis impuestos en comprar biblias para los asesinos del ESMAD? 

https://t.co/xIkRBMZuYl",2021-05-19 03:56:40,Cali,"Cali, Colombia",1394864556804091912,https://twitter.com/i/web/stuatus/1394864556804091912
"@SolReyes_ Por qué si Colombia es un estado Laico, el estado gasta parte de mis impuestos en comprar biblias para los asesinos del ESMAD? 

https://t.co/xIkRBMZuYl",2021-05-19 03:56:23,Cali,"Cali, Colombia",1394864486541144070,https://twitter.com/i/web/stuatus/1394864486541144070
"@JulianRoman Por qué si Colombia es un estado Laico, el Estado gasta parte de mis impuestos en comprar biblias para los asesinos del ESMAD? 

https://t.co/xIkRBMZuYl",2021-05-19 03:54:24,Cali,"Cali, Colombia",1394863987230187521,https://twitter.com/i/web/stuatus/1394863987230187521
@EnterateCali Por favor la policía debe estar pendiente de  los ladrones saqueadores siempre se vienen en manada del distrito  de aguablanca.  Echeles el Esmad a ellos,2021-05-19 03:33:37,Cali,Cali  -colombia,1394858757465821186,https://twitter.com/i/web/stuatus/1394858757465821186
Reforma a la policía y eliminación de ESMAD para sentarse a negociar https://t.co/xpdjKstsAc,2021-05-19 03:24:58,Cali,"Bogotá, D.C., Colombia",1394856581515419649,https://twitter.com/i/web/stuatus/1394856581515419649
"Perdónenme pero hay que ser bien triple hpta en la vida para pegarle a una muchacha con su niña.

Luego que porque nadie quiere a esos asesinos de la policía y el ESMAD https://t.co/mKcXuI2ixG",2021-05-19 03:16:14,Cali,Colombia,1394854381368090625,https://twitter.com/i/web/stuatus/1394854381368090625
La #policia y el #Esmad no pueden seguir usando la fuerza de manera arbitraria. Necesitamos una #ReformaPolicialYa https://t.co/9TCmltBPwe,2021-05-19 03:12:47,Cali,"Bogotá, D.C., Colombia",1394853512572461056,https://twitter.com/i/web/stuatus/1394853512572461056
"Las mujeres y niñas en Colombia tienen derecho a una vida libre de violencias. Otra horrible noche en la que el esmad y la policía son los agresores de quienes deberían proteger. 

#SosColombia.
@secredistmujer. https://t.co/0mbtG2IuSH",2021-05-19 03:03:13,Cali,Colombia,1394851108187688961,https://twitter.com/i/web/stuatus/1394851108187688961
@RevistaSemana Ningún policía del mundo se deja pintar un escudo. Cuando están a menos de un metro amenazando ya están completamente sometidos. Esa es la primera reforma que hay que hacerle al Esmad. Les falta mundo s estos jóvenes.,2021-05-19 02:56:56,Cali,"Bogotá, D.C., Colombia",1394849525987221504,https://twitter.com/i/web/stuatus/1394849525987221504
"@ClaudiaLopez Y si hace que no salga el ESMAD a matar a la gente? Y si hace que no salga la policía a pegarle a la gente? Y si hace que la gente dialogue en vez de pelear por Twitter? Y si hace que no nos cobren tanto por el transmilenio? Y qué hace el gerente del Metro, yo no veo que hace?",2021-05-19 02:56:48,Cali,"Bogotá, D.C., Colombia",1394849490084012033,https://twitter.com/i/web/stuatus/1394849490084012033
"@jberriolopez Pues creo que el que fue incendiario fue Álvaro Uribe al desatar las fuerzas del esmad, la policía contra el pueblo, nunca pudieron combatir el crimen real, trino que generó polémica y que está red social la eliminó y que sirvió para que se visibilizara ante el mundo LA ORDEN.",2021-05-19 02:48:10,Cali,"Cali, Colombia",1394847318961180676,https://twitter.com/i/web/stuatus/1394847318961180676
@HOLLMANMORRIS @ClaudiaLopez @ClaudiaLopez  vive más pendiente de lo que dice petro que lo que hace la policía y el esmad en Bogota,2021-05-19 02:44:19,Cali,colombia,1394846349770776576,https://twitter.com/i/web/stuatus/1394846349770776576
"Parce ver ésto es imaginarme como los militares para mostrar resultados mataban a personas inocentes.
Hoy lo hace la policía y el ESMAD que ya son grupos paramilitares que permiten que algunos ciudadanos atenten contra marchantes. https://t.co/yh3qS03YXK",2021-05-19 02:43:45,Cali,"Cali, Colombia",1394846206594007044,https://twitter.com/i/web/stuatus/1394846206594007044
"#NoticiasW | El gobernador Ramiro Barragán confirmó que en Boyacá no habrá Esmad en las calles durante movilizaciones, se realizarán reunión entre líderes del Paro Nacional y comandantes de Policía y FFMM. &gt;&gt; https://t.co/R4R77oeeTN https://t.co/CySZyviKUn",2021-05-19 02:41:17,Cali,Colombia,1394845584985665536,https://twitter.com/i/web/stuatus/1394845584985665536
"@Diego_Molano No mienta sapo hdpta, discursos falsos, usted es cómplice de los asesinos de la Policía y Esmad, hasta de la gente de bien, maldito delincuente",2021-05-19 02:40:27,Cali,"Bogotá, D.C., Colombia",1394845378663550981,https://twitter.com/i/web/stuatus/1394845378663550981
"@infopresidencia @IvanDuque Pues en Cali estamos jodidos con @JorgeIvanOspina no acata ordenes y estamos bloqueados en toda la ciudad, sin ejercito, sin esmad, sin policia, la ciudad de los vandalos.",2021-05-19 02:38:41,Cali,Cali,1394844931827675137,https://twitter.com/i/web/stuatus/1394844931827675137
Vamos a vernos antes que venga el covid la pandemia la minga las marchas las clases virtuales el esmad la policía y acaben conmigo.,2021-05-19 02:38:22,Cali,Colombia,1394844852307832832,https://twitter.com/i/web/stuatus/1394844852307832832
"Cual es la cifra oficial de personas retenidas por la Policía, el Ejército y el ESMAD en el marco del Paro Nacional, de las cuales de desconoce su ubicación.
@CIDH @TembloresOng @ConsejeriaDDHH",2021-05-19 02:29:55,Cali,"Bogotá D.C., Colombia",1394842725040758791,https://twitter.com/i/web/stuatus/1394842725040758791
"la Policía Nacional, va a malgastar cerca de 11 mil millones de pesos para comprar drones que le sirvan al Esmad, cerca de 195 mil municiones menos letales, lanzadores de gases y 720 biblias para la institución; gobierno nazi/paramilitar... @Betocoralg @PorVeteranos @SargentoYosa",2021-05-19 02:23:18,Cali,"Bogotá, D.C., Colombia",1394841061961478154,https://twitter.com/i/web/stuatus/1394841061961478154
"@ManosLimpiasCo @ClaudiaLopez @PoliciaBogota @petrogustavo Héroes de la policía nacional ESMAD, golpea persona que cargaba un bebé",2021-05-19 02:19:08,Cali,"Candelaria, Colombia",1394840014505353219,https://twitter.com/i/web/stuatus/1394840014505353219
Toda persona que pertenezca al ESMAD y la policía que haya participado en las protestas deben ser retirados de por vida de la institución. https://t.co/anv3F1NNLN,2021-05-19 02:13:59,Cali,Bogota D.C ,1394838715193774080,https://twitter.com/i/web/stuatus/1394838715193774080
"Urgente, me avisan que en Caldas, Antioquia, sobrevuelan helicópteros y el ambiente está muy denso con fuerza pública. ESMAD y policía amedretando la población. Que pare la matanza de civiles. #SOSCaldasAntioquia",2021-05-19 02:13:24,Cali,Colombia,1394838571325001729,https://twitter.com/i/web/stuatus/1394838571325001729
